year,state_abbr,geoid,dvote,rvote,ovote,totalvote,dem_margin,power,voting_power
2014,DE,10016,0.0,6178.0,2135.0,8313.0,-100.0,0.001763426587356936,1.763426587356936e-05
2014,DE,10017,5811.0,3881.0,0.0,9692.0,19.913330581923237,0.001763426587356936,8.85550802314167e-05
2014,DE,10018,3917.0,7853.0,0.0,11770.0,-33.440951571792695,0.001763426587356936,5.273254810261976e-05
2014,DE,10021,4514.0,5210.0,0.0,9724.0,-7.157548334018922,0.001763426587356936,0.0002463729904519949
2016,FL,12001,0.0,199929.0,0.0,199929.0,-100.0,0.020388217697617114,0.00020388217697617114
2016,FL,12003,159288.0,77192.0,0.0,236480.0,34.715832205683355,0.020388217697617114,0.0005872887498943304
2016,FL,12007,98378.0,174320.0,0.0,272698.0,-27.84838906042582,0.020388217697617114,0.0007321147967797518
2016,FL,12008,107990.0,119895.0,0.0,227885.0,-5.2241262040064065,0.020388217697617114,0.003902703897540089
2016,FL,12011,151329.0,0.0,0.0,151329.0,100.0,0.020388217697617114,0.00020388217697617114
2016,FL,12012,0.0,216234.0,0.0,216234.0,-100.0,0.020388217697617114,0.00020388217697617114
2016,FL,12013,129598.0,93444.0,0.0,223042.0,16.20950314290582,0.020388217697617114,0.001257794117307052
2016,FL,12014,0.0,158946.0,73299.0,232245.0,-100.0,0.020388217697617114,0.00020388217697617114
2016,FL,12015,142432.0,97862.0,0.0,240294.0,18.548111896260412,0.020388217697617114,0.0010992071759998222
2016,FL,12016,0.0,189514.0,0.0,189514.0,-100.0,0.020388217697617114,0.00020388217697617114
2016,FL,12017,100091.0,164146.0,0.0,264237.0,-24.241495324273284,0.020388217697617114,0.0008410462071290693
2016,FL,12018,97211.0,113125.0,24314.0,234650.0,-6.782015768165353,0.020388217697617114,0.0030062179733227694
2016,FL,12019,141305.0,69875.0,0.0,211180.0,33.82422577895634,0.020388217697617114,0.0006027696784800198
2016,FL,12022,101261.0,116464.0,0.0,217725.0,-6.982661614421863,0.020388217697617114,0.002919834702501931
2016,FL,12023,110937.0,157910.0,0.0,268847.0,-17.47201940136955,0.020388217697617114,0.0011669067684310708
2016,FL,12025,83027.0,152943.0,0.0,235970.0,-29.62919015129042,0.020388217697617114,0.0006881125536510541
2016,FL,12027,0.0,181783.0,0.0,181783.0,-100.0,0.020388217697617114,0.00020388217697617114
2016,FL,12028,0.0,179126.0,0.0,179126.0,-100.0,0.020388217697617114,0.00020388217697617114
2016,FL,12030,119559.0,101516.0,0.0,221075.0,8.161483659391608,0.020388217697617114,0.002498101883002108
2016,FL,12034,128640.0,75368.0,0.0,204008.0,26.11270146268774,0.020388217697617114,0.000780777803734696
2016,FL,12036,67003.0,81972.0,0.0,148975.0,-10.047994629971472,0.020388217697617114,0.0020290832597384656
2016,FL,12037,87794.0,81938.0,9979.0,179711.0,3.2585651406981206,0.020388217697617114,0.006256808385683862
2016,FL,12038,117948.0,0.0,38811.0,156759.0,50.48322584349224,0.020388217697617114,0.00040386123027923236
2016,FL,12039,82117.0,97343.0,0.0,179460.0,-8.484341914632786,0.020388217697617114,0.002403040554324424
2016,FL,12040,80551.0,100170.0,17170.0,197891.0,-9.91404358965289,0.020388217697617114,0.002056498694326494
2016,GA,13001,0.0,59151.0,0.0,59151.0,-100.0,0.007192493067424195,7.192493067424195e-05
2016,GA,13002,54264.0,0.0,0.0,54264.0,100.0,0.007192493067424195,7.192493067424195e-05
2016,GA,13003,0.0,53872.0,0.0,53872.0,-100.0,0.007192493067424195,7.192493067424195e-05
